data/namaPerusahaan,data/alamatPerusahaan
Wulandari Bangun Laksana Tbk.,
Bumi Serpong Damai Tbk.,
Bank Sinarmas Tbk.,
Bintang Samudera Mandiri Lines,
Baramulti Suksessarana Tbk.,
Bank Of India Indonesia Tbk.,
Bumi Teknokultura Unggul Tbk,
Bakrie Telecom Tbk.,
Betonjaya Manunggal Tbk.,
Bank BTPN Tbk.,
Bank BTPN Syariah Tbk.,
Segar Kumala Indonesia Tbk.,
Budi Starch & Sweetener Tbk.,
Bukalapak.com Tbk.,
Bukaka Teknik Utama Tbk.,
Buana Lintas Lautan Tbk.,
Bumi Resources Tbk.,
Bukit Uluwatu Villa Tbk.,
Bank Victoria International Tb,
Eagle High Plantations Tbk.,
Bayan Resources Tbk.,
Cahayaputra Asa Keramik Tbk.,
Campina Ice Cream Industry Tbk,
Capitol Nusantara Indonesia Tb,
Metro Healthcare Indonesia Tbk,
Industri dan Perdagangan Bintr,
Capital Financial Indonesia Tb,
Cashlez Worldwide Indonesia Tb,
Cardig Aero Services Tbk.,
Cahaya Bintang Medan Tbk.,
Citra Buana Prasida Tbk.,
Cakra Buana Resources Energi T,
Citra Borneo Utama Tbk.,
Communication Cable Systems In,
Wilmar Cahaya Indonesia Tbk.,
Centratama Telekomunikasi Indo,
Clipan Finance Indonesia Tbk.,
Citra Nusantara Gemilang Tbk.,
Chemstar Indonesia Tbk.,
Pelita Teknologi Global Tbk.,
Chitose Internasional Tbk.,
Cita Mineral Investindo Tbk.,
Natura City Developments Tbk.,
Citra Putra Realty Tbk.,
Sariguna Primatirta Tbk.,
Colorpak Indonesia Tbk.,
Citra Marga Nusaphala Persada ,
Cemindo Gemilang Tbk.,
AirAsia Indonesia Tbk.,
Cisarua Mountain Dairy Tbk.,
Exploitasi Energi Indonesia Tb,
Nusantara Sejahtera Raya Tbk.,
Century Textile Industry Tbk.,
Black Diamond Resources Tbk.,
Wahana Interfood Nusantara Tbk,
Cowell Development Tbk.,
Charoen Pokphand Indonesia Tbk,
Capri Nusa Satu Properti Tbk.,
Central Proteina Prima Tbk.,
Toba Surimi Industries Tbk.,
Carsurin Tbk.,
Catur Sentosa Adiprana Tbk.,
Cahayasakti Investindo Sukses ,
Cipta Selera Murni Tbk.,
Cisadane Sawit Raya Tbk.,
Citra Tubindo Tbk.,
Ciputra Development Tbk.,
Citatah Tbk.,
Petrindo Jaya Kreasi Tbk.,
ITSEC Asia Tbk.,
Diamond Citra Propertindo Tbk.,
Duta Anggada Realty Tbk.,
Remala Abadi Tbk.,
Duta Intidaya Tbk.,
DCI Indonesia Tbk.,
Dewata Freightinternational Tb,
Danasupra Erapacific Tbk.,
Caturkarda Depo Bangunan Tbk.,
Darma Henwa Tbk,
Dewi Shri Farmindo Tbk.,
Dafam Property Indonesia Tbk.,
Nusa Konstruksi Enjiniring Tbk,
Diagnos Laboratorium Utama Tbk,
Arkadia Digital Media Tbk.,
Intiland Development Tbk.,
Distribusi Voucher Nusantara T,
Central Omega Resources Tbk.,
Delta Djakarta Tbk.,
Puradelta Lestari Tbk.,
Digital Mediatama Maxima Tbk.,
Diamond Food Indonesia Tbk.,
Bank Oke Indonesia Tbk.,
Indoritel Makmur Internasional,
Delta Dunia Makmur Tbk.,
Era Media Sejahtera Tbk.,
Global Sukses Digital Tbk.,
Duta Pertiwi Nusantara Tbk.,
Dua Putra Utama Makmur Tbk.,
Dharma Polimetal Tbk.,
Dharma Samudera Fishing Indust,
Dharma Satya Nusantara Tbk.,
Dian Swastatika Sentosa Tbk,
Jaya Bersama Indo Tbk.,
Duta Pertiwi Tbk,
Darya-Varia Laboratoria Tbk.,
Dwi Guna Laksana Tbk.,
Dyandra Media International Tb,
Eastparc Hotel Tbk.,
Electronic City Indonesia Tbk.,
Indointernet Tbk.,
Ekadharma International Tbk.,
Data Sinergitama Jaya Tbk.,
Pelayaran Nasional Ekalya Purn,
Elnusa Tbk.,
Bakrieland Development Tbk.,
Megapolitan Developments Tbk.,
Elang Mahkota Teknologi Tbk.,
Champ Resto Indonesia Tbk.,
Energi Mega Persada Tbk.,
Envy Technologies Indonesia Tb,
Morenzo Abadi Perkasa Tbk.,
Megalestari Epack Sentosaraya ,
Enseval Putera Megatrading Tbk,
Erajaya Swasembada Tbk.,
Sinar Eka Selaras Tbk.,
Eratex Djaja Tbk.,
Sinergi Inti Plastindo Tbk.,
ESSA Industries Indonesia Tbk.,
Esta Multi Usaha Tbk.,
Ever Shine Tex Tbk.,
Eterindo Wahanatama Tbk,
Estee Gold Feet Tbk.,
XL Axiata Tbk.,
FAP Agri Tbk.,
Fast Food Indonesia Tbk.,
Fajar Surya Wisesa Tbk.,
MD Entertainment Tbk.,
Fimperkasa Utama Tbk.,
Alfa Energi Investama Tbk.,
FKS Multi Agro Tbk.,
Hotel Fitra International Tbk.,
Falmaco Nonwoven Industri Tbk.,
Fortune Mate Indonesia Tbk,
Multi Garam Utama Tbk.,
Sentra Food Indonesia Tbk.,
Fortune Indonesia Tbk,
Forza Land Indonesia Tbk.,
Lotte Chemical Titan Tbk.,
Smartfren Telecom Tbk.,
Fuji Finance Indonesia Tbk.,
Lini Imaji Kreasi Ekosistem Tb,
Wijaya Cahaya Timber Tbk.,
Aksara Global Development Tbk.,
Gunawan Dianjaya Steel Tbk.,
Goodyear Indonesia Tbk.,
Gema Grahasarana Tbk.,
Golden Energy Mines Tbk.,
Gudang Garam Tbk.,
Gunung Raja Paksi Tbk.,
Gihon Telekomunikasi Indonesia,
Garuda Indonesia (Persero) Tbk,
Gajah Tunggal Tbk.,
Globe Kita Terang Tbk.,
Galva Technologies Tbk.,
Garuda Maintenance Facility Ae,
Gowa Makassar Tourism Developm,
Visi Telekomunikasi Infrastruk,
Intra Golflink Resorts Tbk.,
Golden Plantation Tbk.,
Garudafood Putra Putri Jaya Tb,
GoTo Gojek Tokopedia Tbk.,
Perdana Gapuraprima Tbk.,
Geoprima Solusi Tbk.,
Ingria Pratama Capitalindo Tbk,
Griptha Putra Persada Tbk.,
Graha Prima Mentari Tbk.,
Equity Development Investment ,
Garda Tujuh Buana Tbk,
Grahaprima Suksesmandiri Tbk.,
GTS Internasional Tbk.,
Aman Agrindo Tbk.,
Gunanusa Eramandiri Tbk.,
Greenwood Sejahtera Tbk.,
Gozco Plantations Tbk.,
Himalaya Energi Perkasa Tbk.,
Hasnur Internasional Shipping ,
Arsy Buana Travelindo Tbk.,
Haloni Jane Tbk.,
Habco Trans Maritima Tbk.,
Minahasa Membangun Hebat Tbk.,
Radana Bhaskara Finance Tbk.,
Hensel Davest Indonesia Tbk.,
Panasia Indo Resources Tbk.,
Medikaloka Hermina Tbk.,
Jaya Trishindo Tbk.,
Hero Supermarket Tbk.,
Hexindo Adiperkasa Tbk.,
Hillcon Tbk.,
Humpuss Intermoda Transportasi,
HK Metals Utama Tbk.,
H.M. Sampoerna Tbk.,
Buyung Poetra Sembada Tbk.,
Hotel Mandarine Regency Tbk.,
Grand House Mulia Tbk.,
Harapan Duta Pertiwi Tbk.,
Saraswati Griya Lestari Tbk.,
Menteng Heritage Realty Tbk.,
Hartadinata Abadi Tbk.,
Harum Energy Tbk.,
Humpuss Maritim Internasional ,
Ecocare Indo Pasifik Tbk.,
MNC Energy Investments Tbk.,
Intan Baru Prana Tbk.,
Indo Boga Sukses Tbk.,
Inti Bangun Sejahtera Tbk.,
Indofood CBP Sukses Makmur Tbk,
Island Concepts Indonesia Tbk.,
Idea Indonesia Akademi Tbk.,
Indonesia Pondasi Raya Tbk.,
Indonesia Fibreboard Industry ,
Ifishdeco Tbk.,
Champion Pacific Indonesia Tbk,
Inti Agri Resources Tbk,
Intikeramik Alamasri Industri ,
Era Mandiri Cemerlang Tbk.,
Sumi Indo Kabel Tbk.,
Ikapharmindo Putramas Tbk.,
Indomobil Sukses Internasional,
Indomobil Multi Jasa Tbk.,
Impack Pratama Industri Tbk.,
Indofarma Tbk.,
Indal Aluminium Industry Tbk.,
Indo Komoditi Korpora Tbk.,
Intanwijaya Internasional Tbk,
Vale Indonesia Tbk.,
Indofood Sukses Makmur Tbk.,
Royalindo Investa Wijaya Tbk.,
Indo-Rama Synthetics Tbk.,
Indospring Tbk.,
Tanah Laut Tbk,
Indika Energy Tbk.,
Sinergi Inti Andalan Prima Tbk,
Indah Kiat Pulp & Paper Tbk.,
Inocycle Technology Group Tbk.,
Bank Artha Graha Internasional,
Indonesian Paradise Property T,
Indah Prakasa Sentosa Tbk.,
Toba Pulp Lestari Tbk.,
Intraco Penta Tbk.,
Inter Delta Tbk,
Indocement Tunggal Prakarsa Tb,
Sumber Sinergi Makmur Tbk.,
Era Graharealty Tbk.,
Indonesia Kendaraan Terminal T,
Jasa Armada Indonesia Tbk.,
Indopoly Swakarsa Industry Tbk,
Indo Pureco Pratama Tbk.,
MNC Vision Networks Tbk.,
Itama Ranoraya Tbk.,
Aviana Sinar Abadi Tbk.,
Isra Presisi Indonesia Tbk.,
Indosat Tbk.,
Indo American Seafoods Tbk.,
Steel Pipe Industry of Indones,
Indonesian Tobacco Tbk.,
Sumber Energi Andalan Tbk.,
Indo Tambangraya Megah Tbk.,
Jhonlin Agro Raya Tbk.,
Jasnita Telekomindo Tbk.,
Informasi Teknologi Indonesia ,
Jaya Agra Wattie Tbk.,
Armada Berjaya Trans Tbk.,
Jembo Cable Company Tbk.,
Graha Andrasentra Propertindo ,
Jakarta International Hotels &,
Jaya Konstruksi Manggala Prata,
Jakarta Kyoei Steel Works Tbk.,
Asuransi Jiwa Syariah Jasa Mit,
Japfa Comfeed Indonesia Tbk.,
Jaya Real Property Tbk.,
Sky Energy Indonesia Tbk.,
Jasa Marga (Persero) Tbk.,
Jakarta Setiabudi Internasiona,
Jasuindo Tiga Perkasa Tbk.,
Kimia Farma Tbk.,
Meratus Jasa Prima Tbk.,
Darmi Bersaudara Tbk.,
Karya Bersama Anugerah Tbk.,
KMI Wire & Cable Tbk.,
Kabelindo Murni Tbk.,
First Media Tbk.,
Kertas Basuki Rachmat Indonesi,
Kedawung Setia Industrial Tbk.,
Puri Sentul Permai Tbk.,
Kencana Energi Lestari Tbk.,
Mulia Boga Raya Tbk.,
Ketrosden Triasmitra Tbk.,
Keramika Indonesia Assosiasi T,
Kedaung Indah Can Tbk,
Kawasan Industri Jababeka Tbk.,
Hoffmen Cleanindo Tbk.,
Kino Indonesia Tbk.,
Kioson Komersial Indonesia Tbk,
Krida Jaringan Nusantara Tbk.,
Kusuma Kemindo Sentosa Tbk.,
Resource Alam Indonesia Tbk.,
Pelayaran Kurnia Lautan Semest,
Kalbe Farma Tbk.,
Klinko Karya Imaji Tbk.,
Kurniamitra Duta Sentosa Tbk.,
Kirana Megatara Tbk.,
Kobexindo Tractors Tbk.,
Kokoh Exa Nusantara Tbk.,
Kokoh Inti Arebama Tbk,
Koka Indonesia Tbk.,
Perdana Bangun Pusaka Tbk,
Mitra Energi Persada Tbk.,
DMS Propertindo Tbk.,
Steadfast Marine Tbk.,
Cottonindo Ariesta Tbk.,
MNC Land Tbk.,
Grand Kartech Tbk.,
Krakatau Steel (Persero) Tbk.,
Quantum Clovera Investama Tbk.,
Bangun Karya Perkasa Jaya Tbk.,
Ace Oldfields Tbk.,
Green Power Group Tbk.,
UBC Medical Indonesia Tbk.,
Jasa Berdikari Logistics Tbk.,
Trimitra Propertindo Tbk.,
Leyand International Tbk.,
Eureka Prima Jakarta Tbk.,
LCK Global Kedaton Tbk.,
Logindo Samudramakmur Tbk.,
Imago Mulia Persada Tbk.,
MSIG Life Insurance Indonesia ,
Link Net Tbk.,
Lion Metal Works Tbk.,
Homeco Victoria Makmur Tbk.,
Limas Indonesia Makmur Tbk,
Lupromax Pelumas Indonesia Tbk,
Langgeng Makmur Industri Tbk.,
Lionmesh Prima Tbk.,
Logisticsplus International Tb,
Lippo Cikarang Tbk,
Lippo General Insurance Tbk.,
Multi Prima Sejahtera Tbk,
Lippo Karawaci Tbk.,
Star Pacific Tbk,
Matahari Department Store Tbk.,
Lenox Pasifik Investama Tbk.,
Eka Sari Lorena Transport Tbk.,
PP London Sumatra Indonesia Tb,
Lautan Luas Tbk.,
Sentral Mitra Informatika Tbk.,
Lima Dua Lima Tiga Tbk.,
Marga Abhinaya Abadi Tbk.,
Multi Agro Gemilang Plantation,
Mandiri Herindo Adiperkasa Tbk,
Malindo Feedmill Tbk.,
Mas Murni Indonesia Tbk,
Manggung Polahraya Tbk.,
Map Aktif Adiperkasa Tbk.,
MAP Boga Adiperkasa Tbk.,
Mitra Adiperkasa Tbk.,
Mahaka Radio Integra Tbk.,
Mark Dynamics Indonesia Tbk.,
Multistrada Arah Sarana Tbk.,
Bank Multiarta Sentosa Tbk.,
Maxindo Karya Anugerah Tbk.,
Bank Mayapada Internasional Tb,
Mitrabara Adiperdana Tbk.,
Merdeka Battery Materials Tbk.,
Mitrabahtera Segara Sejati Tbk,
Martina Berto Tbk.,
M Cash Integrasi Tbk.,
Prima Andalan Mandiri Tbk.,
Bank China Construction Bank I,
Intermedia Capital Tbk.,
Merdeka Copper Gold Tbk.,
Emdeki Utama Tbk.,
Modernland Realty Tbk.,
Modern Internasional Tbk.,
Medco Energi Internasional Tbk,
Hetzer Medical Indonesia Tbk.,
Bank Mega Tbk.,
Harta Djaya Karya Tbk.,
Menn Teknologi Indonesia Tbk.,
Merck Tbk.,
Nusantara Infrastructure Tbk.,
Mandala Multifinance Tbk.,
Multifiling Mitra Indonesia Tb,
Panca Anugrah Wisesa Tbk.,
Magna Investama Mandiri Tbk.,
Mahkota Group Tbk.,
Multi Hanna Kreasindo Tbk.,
Multi Indocitra Tbk.,
Midi Utama Indonesia Tbk.,
Mitra Keluarga Karyasehat Tbk.,
Sanurhasta Mitra Tbk.,
Mitra International Resources ,
Mitra Investindo Tbk.,
Multikarya Asia Pasifik Raya T,
Mitra Komunikasi Nusantara Tbk,
Metropolitan Kentjana Tbk.,
Menthobi Karyatama Raya Tbk.,
Multi Bintang Indonesia Tbk.,
Mulia Industrindo Tbk,
Multipolar Tbk.,
Multipolar Technology Tbk.,
Multi Medika Internasional Tbk,
Mega Manunggal Property Tbk.,
Media Nusantara Citra Tbk.,
Madusari Murni Indah Tbk.,
Mora Telematika Indonesia Tbk.,
Mitra Pedagang Indonesia Tbk.,
Mitra Pinasthika Mustika Tbk.,
Megapower Makmur Tbk.,
Matahari Putra Prima Tbk.,
Maha Properti Indonesia Tbk.,
MPX Logistics International Tb,
Mustika Ratu Tbk.,
Maskapai Reasuransi Indonesia ,
Multisarana Intan Eduka Tbk.,
MNC Digital Entertainment Tbk.,
Multi Spunindo Jaya Tbk.,
MNC Sky Vision Tbk.,
Mastersystem Infotama Tbk.,
Metrodata Electronics Tbk.,
Dayamitra Telekomunikasi Tbk.,
Capitalinc Investment Tbk.,
Metropolitan Land Tbk.,
Murni Sadar Tbk.,
Meta Epsi Tbk.,
Mitra Pemuda Tbk.,
Metro Realty Tbk.,
Malacca Trust Wuwungan Insuran,
Mutuagung Lestari Tbk.,
Samindo Resources Tbk.,
Mayora Indah Tbk.,
Hanson International Tbk.,
Asia Pacific Investama Tbk.,
Nanotech Indonesia Global Tbk.,
Andalan Perkasa Abadi Tbk.,
Wahana Inti Makmur Tbk.,
Surya Permata Andalan Tbk.,
Hassana Boga Sejahtera Tbk.,
Trimegah Bangun Persada Tbk.,
Pelayaran Nelly Dwi Putri Tbk.,
Esta Indonesia Tbk.,
Net Visi Media Tbk.,
NFC Indonesia Tbk.,
Adhi Kartiko Pratama Tbk.,
Charnic Capital Tbk.,
PAM Mineral Tbk.,
Pelat Timah Nusantara Tbk.,
Techno9 Indonesia Tbk.,
Nipress Tbk.,
City Retail Developments Tbk.,
Bank OCBC NISP Tbk.,
Bank Nationalnobu Tbk.,
Nusa Palapa Gemilang Tbk.,
Nusa Raya Cipta Tbk.,
Nusantara Sawit Sejahtera Tbk.,
Nusatama Berkah Tbk.,
Sinergi Megah Internusa Tbk.,
Nusantara Almazia Tbk.,
Maharaksa Biru Energi Tbk.,
OBM Drilchem Tbk.,
Onix Capital Tbk.,
Indo Oil Perkasa Tbk.,
Ancora Indonesia Resources Tbk,
Oscar Mitra Sukses Sejahtera T,
Jayamas Medica Industri Tbk.,
Indonesia Prima Property Tbk,
Optima Prima Metal Sinergi Tbk,
Solusi Kemasan Digital Tbk.,
Personel Alih Daya Tbk.,
Minna Padi Investama Sekuritas,
Provident Investasi Bersama Tb,
Bima Sakti Pertiwi Tbk.,
Pantai Indah Kapuk Dua Tbk.,
Panorama Sentrawisata Tbk.,
Panin Sekuritas Tbk.,
Cipta Perdana Lancar Tbk.,
Panca Budi Idaman Tbk.,
Pan Brothers Tbk.,
Paramita Bangun Sarana Tbk.,
Prima Cakrawala Abadi Tbk.,
Destinasi Tirta Nusantara Tbk,
Primadaya Plastisindo Tbk.,
Panca Global Kapital Tbk.,
Phapros Tbk.,
Penta Valent Tbk.,
Perusahaan Gas Negara Tbk.,
Pertamina Geothermal Energy Tb,
Tourindo Guide Indonesia Tbk.,
Pembangunan Graha Lestari Inda,
Pradiksi Gunatama Tbk.,
Pelangi Indah Canindo Tbk,
Multi Makmur Lemindo Tbk.,
Pembangunan Jaya Ancol Tbk.,
Perdana Karya Perkasa Tbk,
Planet Properindo Jaya Tbk.,
Polaris Investama Tbk,
Plaza Indonesia Realty Tbk.,
Putra Mandiri Jembar Tbk.,
Panca Mitra Multiperdana Tbk.,
Bank Pan Indonesia Tbk,
Bank Panin Dubai Syariah Tbk.,
Pinago Utama Tbk.,
Paninvest Tbk.,
Panin Financial Tbk.,
Pudjiadi & Sons Tbk.,
Pool Advista Finance Tbk.,
Pollux Hotels Group Tbk.,
Pollux Properties Indonesia Tb,
Golden Flower Tbk.,
Asia Pacific Fibers Tbk,
Pool Advista Indonesia Tbk.,
Nusantara Pelabuhan Handal Tbk,
Bliss Properti Indonesia Tbk.,
Cikarang Listrindo Tbk.,
Prima Globalindo Logistik Tbk.,
PP Presisi Tbk.,
Paperocks Indonesia Tbk.,
PP Properti Tbk.,
Prima Alloy Steel Universal Tb,
Famon Awal Bros Sedaya Tbk.,
Prodia Widyahusada Tbk.,
Royal Prima Tbk.,
J Resources Asia Pasifik Tbk.,
Prasidha Aneka Niaga Tbk,
Palma Serasih Tbk.,
Red Planet Indonesia Tbk.,
IMC Pelita Logistik Tbk.,
Bukit Asam Tbk.,
Djasa Ubersakti Tbk.,
Indo Straits Tbk.,
Mitra Pack Tbk.,
PP (Persero) Tbk.,
Pulau Subur Tbk.,
Pratama Widya Tbk.,
Petrosea Tbk.,
Sat Nusapersada Tbk,
Pioneerindo Gourmet Internatio,
Pudjiadi Prestige Tbk.,
Putra Rajawali Kencana Tbk.,
Trinitan Metals and Minerals T,
Puri Global Sukses Tbk.,
Pakuwon Jati Tbk.,
Pyridam Farma Tbk,
Sarimelati Kencana Tbk.,
Tripar Multivision Plus Tbk.,
Sari Kreasi Boga Tbk.,
Rukun Raharja Tbk.,
Ramayana Lestari Sentosa Tbk.,
Supra Boga Lestari Tbk.,
Ristia Bintang Mahkotasejati T,
Utama Radar Cahaya Tbk.,
Roda Vivatex Tbk,
Repower Asia Indonesia Tbk.,
Graha Mitra Asia Tbk.,
Reliance Sekuritas Indonesia T,
Kian Santang Muliatama Tbk.,
Ricky Putra Globalindo Tbk,
Rig Tenders Indonesia Tbk.,
Rimo International Lestari Tbk,
Jaya Sukses Makmur Sentosa Tbk,
RMK Energy Tbk.,
Royaltama Mulia Kontraktorindo,
Rockfields Properti Indonesia ,
Pikko Land Development Tbk.,
Aesler Grup Internasional Tbk.,
Nippon Indosari Corpindo Tbk.,
Charlie Hospital Semarang Tbk.,
Kedoya Adyaraya Tbk.,
Radiant Utama Interinsco Tbk.,
Global Sukses Solusi Tbk.,
Steady Safe Tbk,
Saptausaha Gemilangindah Tbk.,
Sarana Meditama Metropolitan T,
Saraswanti Anugerah Makmur Tbk,
Satria Antaran Prima Tbk.,
Kota Satu Properti Tbk.,
Sejahtera Bintang Abadi Textil,
Surya Biru Murni Acetylene Tbk,
Supreme Cable Manufacturing & ,
Surya Citra Media Tbk.,
Selaras Citra Nusantara Perkas,
Organon Pharma Indonesia Tbk.,
Sidomulyo Selaras Tbk.,
Millennium Pharmacon Internati,
Bank Woori Saudara Indonesia 1,
Semacom Integrated Tbk.,
Surya Fajar Capital Tbk.,
Sumber Global Energy Tbk.,
Sampoerna Agro Tbk.,
Hotel Sahid Jaya International,
Sillo Maritime Perdana Tbk.,
Sigma Energy Compressindo Tbk.,
Industri Jamu dan Farmasi Sido,
Siloam International Hospitals,
Siwani Makmur Tbk,
Salim Ivomas Pratama Tbk.,
Singaraja Putra Tbk.,
Sreeya Sewu Indonesia Tbk.,
Sekar Bumi Tbk.,
Sekar Laut Tbk.,
Superkrane Mitra Utama Tbk.,
Northcliff Citranusa Indonesia,
Gaya Abadi Sempurna Tbk.,
Smart Tbk.,
Semen Baturaja Tbk.,
Solusi Bangun Indonesia Tbk.,
Suryamas Dutamakmur Tbk.,
Samudera Indonesia  Tbk.,
Sumber Mineral Global Abadi Tb,
Semen Indonesia (Persero) Tbk.,
Sarana Mitra Luas Tbk.,
Satyamitra Kemas Lestari Tbk.,
Sumber Mas Konstruksi Tbk.,
Sinergi Multi Lestarindo Tbk.,
Sinarmas Multiartha Tbk.,
Golden Eagle Energy Tbk.,
Summarecon Agung Tbk.,
SMR Utama Tbk.,
Selamat Sempurna Tbk.,
Sunter Lakeside Hotel Tbk.,
Soechi Lines Tbk.,
Boston Furniture Industries Tb,
Soho Global Health Tbk.,
Xolare RCR Energy Tbk.,
Sona Topas Tourism Industry Tb,
Shield On Service Tbk.,
Satria Mega Kencana Tbk.,
Mitra Tirta Buwana Tbk.,
Suparma Tbk.,
Soraya Berjaya Indonesia Tbk.,
Surya Pertiwi Tbk.,
Wilton Makmur Indonesia Tbk.,
Sejahteraraya Anugrahjaya Tbk.,
Sri Rejeki Isman Tbk.,
Indo Acidatama Tbk,
